Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
25/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
25/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
25/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
25/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,120
24/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
24/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,11
24/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
24/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
24/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
24/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
24/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,136
23/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
23/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,9
23/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
23/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
23/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
23/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
23/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,135
22/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
22/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,6
22/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
22/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
22/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
22/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,1
22/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,131
21/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
21/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,12
21/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
21/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
21/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
21/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
21/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,137
20/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
20/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,8
20/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
20/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
20/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
20/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,vélo,0
20/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,personne,121
19/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,moto,0
19/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule léger,9
19/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,véhicule intermédiaire,0
19/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,poids lourd,0
19/05/2024 00:00:00,D11 - ruelle Syndic V21-V01,Entree ruelle Syndic,Barrière à sens unique,bus,0
