Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
24/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
24/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,15
24/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
24/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
24/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
24/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
24/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,6
24/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
24/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,140
24/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
24/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
24/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
24/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
24/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,160
23/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
23/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,92
23/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
23/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
23/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
23/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
23/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,120
23/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
23/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,143
23/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
23/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
23/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
23/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
23/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,178
22/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
22/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,120
22/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
22/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
22/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
22/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
22/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,140
21/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
21/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,108
21/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
21/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
21/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,1
21/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
21/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,147
20/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
20/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,60
20/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
20/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
20/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,1
20/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
20/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,65
20/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
20/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,113
20/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
20/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
20/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
20/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
20/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,119
19/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
19/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,111
19/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
19/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
19/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
19/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
19/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,118
19/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
19/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,143
19/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
19/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
19/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
19/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
19/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,107
18/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
18/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,151
18/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
18/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
18/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,1
18/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
18/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,175
18/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
18/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,141
18/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
18/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
18/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
18/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
18/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,167
17/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
17/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,111
17/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
17/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
17/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
17/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
17/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,154
17/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
17/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,136
17/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
17/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
17/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,1
17/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,vélo,0
17/05/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,personne,151
16/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,moto,0
16/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule léger,86
16/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,véhicule intermédiaire,0
16/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,poids lourd,0
16/06/2024 00:00:00,D15 - V21-V19,Comptage vers V19,Barrière à sens unique,bus,0
