Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,moto,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,véhicule léger,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,véhicule intermédiaire,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,poids lourd,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,bus,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,vélo,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,personne,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,moto,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,véhicule léger,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,véhicule intermédiaire,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,poids lourd,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,bus,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,vélo,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage entree,Barrière à sens unique,personne,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,moto,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,véhicule léger,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,véhicule intermédiaire,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,poids lourd,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,bus,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,vélo,0
29/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,personne,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,moto,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,véhicule léger,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,véhicule intermédiaire,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,poids lourd,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,bus,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,vélo,0
03/05/2024 00:00:00,D33 - ruelle V91-V100,Comptage sortie,Barrière à sens unique,personne,0
