Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
31/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,moto,0
31/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule léger,4
31/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule intermédiaire,0
31/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,poids lourd,0
31/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,bus,0
31/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,vélo,0
31/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,personne,13
30/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,moto,0
30/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule léger,13
30/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule intermédiaire,0
30/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,poids lourd,0
30/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,bus,0
30/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,vélo,0
30/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,personne,24
29/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,moto,0
29/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule léger,15
29/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule intermédiaire,0
29/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,poids lourd,0
29/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,bus,0
29/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,vélo,0
29/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,personne,53
28/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,moto,1
28/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule léger,14
28/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule intermédiaire,0
28/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,poids lourd,0
28/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,bus,0
28/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,vélo,0
28/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,personne,30
27/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,moto,0
27/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule léger,12
27/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule intermédiaire,0
27/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,poids lourd,0
27/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,bus,0
27/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,vélo,0
27/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,personne,20
26/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,moto,0
26/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule léger,8
26/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule intermédiaire,0
26/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,poids lourd,0
26/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,bus,0
26/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,vélo,0
26/05/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,personne,3
25/06/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,moto,0
25/06/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule léger,1
25/06/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,véhicule intermédiaire,0
25/06/2024 00:00:00,D22 - ruelle V06-V107,Comptage entree,Barrière à sens unique,poids lourd,0
