Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
25/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,5
25/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,186
24/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,1
24/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,16
24/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
24/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
24/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
24/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,0
24/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,14
24/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,4
24/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,183
24/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
24/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
24/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
24/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,3
24/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,191
23/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,1
23/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,126
23/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
23/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
23/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
23/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,4
23/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,119
23/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,4
23/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,210
23/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
23/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
23/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
23/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,3
23/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,223
22/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,1
22/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,181
22/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
22/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
22/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
22/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,2
22/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,178
21/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,1
21/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,187
21/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
21/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
21/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
21/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,4
21/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,197
20/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,2
20/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,98
20/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
20/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
20/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
20/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,7
20/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,115
20/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,0
20/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,181
20/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
20/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
20/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
20/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,3
20/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,171
19/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,2
19/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,132
19/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
19/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
19/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
19/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,1
19/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,113
19/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,1
19/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,179
19/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
19/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
19/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
19/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,5
19/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,146
18/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,2
18/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,182
18/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,1
18/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
18/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
18/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,4
18/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,230
18/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,2
18/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule léger,216
18/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,véhicule intermédiaire,0
18/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,poids lourd,0
18/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,bus,0
18/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,vélo,1
18/05/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,personne,267
17/06/2024 00:00:00,D09 - Rue Principale Entree,Sens entree,Barrière à sens unique,moto,2
