Horodatage,Caméra,Scénario,Catégorie,Type d'objet,Nombre
31/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
31/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,35
31/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
31/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
31/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
31/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
31/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,21
30/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
30/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,33
30/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
30/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
30/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
30/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
30/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,8
29/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
29/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,37
29/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
29/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
29/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
29/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
29/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,12
28/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
28/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,40
28/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
28/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
28/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
28/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
28/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,20
27/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
27/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,7
27/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
27/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
27/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
27/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
27/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,5
26/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
26/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,13
26/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
26/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
26/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
26/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
26/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,0
25/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
25/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,37
25/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
25/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
25/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,1
25/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
25/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,27
25/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
25/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,33
25/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
25/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
25/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
25/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
25/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,4
24/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
24/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,12
24/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
24/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
24/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
24/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
24/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,0
24/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
24/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,38
24/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
24/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
24/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
24/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
24/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,16
23/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
23/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,88
23/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
23/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
23/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
23/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,3
23/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,109
23/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
23/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,85
23/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
23/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
23/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
23/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
23/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,46
22/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
22/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,110
22/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
22/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
22/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
22/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
22/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,79
21/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,1
21/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,123
21/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
21/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
21/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
21/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
21/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,65
20/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
20/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,68
20/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,1
20/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
20/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
20/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
20/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,38
20/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
20/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,107
20/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
20/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
20/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
20/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,0
20/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,71
19/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,2
19/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,131
19/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
19/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
19/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
19/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,1
19/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,61
19/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
19/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule léger,135
19/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,véhicule intermédiaire,0
19/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,poids lourd,0
19/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,bus,0
19/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,vélo,1
19/05/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,personne,72
18/06/2024 00:00:00,D16 - V21-V24,Comptage vers V21,Barrière à sens unique,moto,0
